delta_t,x,y,delta_x,delta_y,speed_x,speed_y
42,-434.77484,-750.80334,-8.687561,-13.878174,-0.20684668,-0.3304327
62,-410.69498,-785.4449,24.079865,-34.64154,0.3883849,-0.55873454
33,-426.27402,-772.78876,-15.579041,12.656128,-0.47209215,0.38351902
62,-427.5532,-738.06433,-1.2791748,34.724426,-0.020631852,0.5600714
38,-427.7207,-738.1683,-0.16751099,-0.10394287,-0.004408184,-0.0027353386
62,-416.8402,-745.9083,10.880493,-7.7400513,0.17549182,-0.12483954
43,-408.7901,-748.3264,8.05011,-2.4180908,0.18721186,-0.05623467
57,-389.6317,-874.62933,19.158386,-126.30292,0.33611205,-2.2158406
37,-393.50388,-863.2374,-3.8721619,11.391907,-0.10465302,0.30788937
30,-386.5362,-872.89825,6.967682,-9.660828,0.23225607,-0.3220276
33,-388.29947,-881.72205,-1.7632751,-8.8237915,-0.05343258,-0.26738763
38,-382.2788,-884.52234,6.0206604,-2.800293,0.15843843,-0.07369192
31,-392.5159,-782.49646,-10.237091,102.02588,-0.33022875,3.2911575
36,-399.86514,-858.2302,-7.349243,-75.733765,-0.20414564,-2.1037157
33,-392.9051,-873.90967,6.9600525,-15.679443,0.21091068,-0.47513464
69,-397.04306,-839.34644,-4.13797,34.563232,-0.05997058,0.5009164
30,-387.5059,-844.734,9.53717,-5.3875732,0.3179057,-0.17958577
32,-395.02316,-830.17224,-7.517273,14.561768,-0.23491478,0.45505524
38,-386.31195,-835.81177,8.711212,-5.6395264,0.22924243,-0.14840859
30,-385.67538,-843.4724,0.63656616,-7.6606445,0.021218872,-0.25535482
31,-404.0104,-849.6007,-18.335022,-6.128296,-0.5914523,-0.19768697
39,-400.9042,-840.5029,3.1062012,9.097778,0.079646185,0.23327637
30,-419.77084,-860.1942,-18.866638,-19.691284,-0.62888795,-0.6563761
31,-394.78137,-835.11414,24.989471,25.080078,0.806112,0.80903476
39,-396.85434,-831.4514,-2.0729675,3.6627197,-0.053153012,0.09391589
30,-392.85162,-819.78345,4.002716,11.667969,0.13342386,0.3889323
31,-387.2285,-815.9225,5.6231384,3.860962,0.18139157,0.12454716
39,-379.41003,-813.78656,7.818451,2.1359253,0.2004731,0.054767314
31,-374.421,-804.2178,4.989044,9.568787,0.1609369,0.30867055
