delta_t,x,y,delta_x,delta_y,speed_x,speed_y
38,-411.33655,54.166687,-8.830292,-3.293518,-0.2323761,-0.08667153
32,-413.08432,59.570633,-1.7477722,5.403946,-0.05461788,0.16887331
30,-412.73212,61.67624,0.35220337,2.105606,0.011740113,0.07018687
38,-414.11652,60.576904,-1.3843994,-1.0993347,-0.036431562,-0.028929861
32,-412.046,65.7673,2.0705261,5.190399,0.06470394,0.16219997
35,-406.22083,72.65105,5.825165,6.8837433,0.16643327,0.19667839
32,-395.48862,63.74623,10.732208,-8.904816,0.3353815,-0.2782755
32,-389.80554,52.10109,5.683075,-11.645142,0.17759609,-0.36391068
31,-393.91702,42.5121,-4.1114807,-9.588989,-0.13262841,-0.30932224
37,-391.9911,79.89941,1.9259338,37.387306,0.052052267,1.0104678
32,-393.38016,70.70388,-1.3890686,-9.195526,-0.043408394,-0.2873602
33,-398.42538,50.773727,-5.045227,-19.930153,-0.15288568,-0.603944
36,-385.2149,60.72339,13.21048,9.949661,0.36695778,0.27637947
31,-368.88593,54.260437,16.32898,-6.4629517,0.52674127,-0.20848231
38,-343.1972,32.994934,25.68872,-21.265503,0.67601895,-0.5596185
62,-334.19305,-9.129501,9.00415,-42.124435,0.14522824,-0.6794264
33,-331.1443,-30.515854,3.048767,-21.386353,0.09238688,-0.6480713
35,-311.45474,-57.60063,19.689545,-27.084778,0.5625584,-0.7738508
32,-302.56323,-64.986496,8.89151,-7.3858643,0.2778597,-0.23080826
38,-287.73438,-41.118607,14.828857,23.86789,0.3902331,0.62810236
63,-289.901,-22.481232,-2.166626,18.637375,-0.03439089,0.29583135
32,-280.71527,-24.832886,9.18573,-2.351654,0.28705406,-0.07348919
36,-277.55496,-19.110641,3.1603088,5.7222443,0.087786354,0.15895122
31,-258.0089,-18.328232,19.546051,0.78240967,0.6305178,0.025239022
33,-248.39012,-35.937164,9.61879,-17.608932,0.29147848,-0.533604
36,-261.14853,-97.632095,-12.758408,-61.69493,-0.35440022,-1.7137481
31,-285.4709,-83.670425,-24.322357,13.96167,-0.78459215,0.45037645
33,-266.14502,-77.1255,19.325867,6.544922,0.5856323,0.19833097
35,-262.5866,-90.506546,3.5584106,-13.3810425,0.10166887,-0.3823155
32,-258.6056,-101.51865,3.981018,-11.0121,0.124406815,-0.34412813
33,-271.1511,-117.57651,-12.545502,-16.057861,-0.3801667,-0.48660186
35,-287.4389,-138.53033,-16.287811,-20.953827,-0.46536604,-0.5986808
32,-299.94852,-156.47269,-12.509613,-17.942352,-0.3909254,-0.5606985
33,-293.7382,-179.72984,6.210327,-23.257156,0.18819173,-0.70476234
36,-288.6351,-172.64703,5.1030884,7.0828094,0.14175245,0.19674471
31,-285.09518,-169.4138,3.539917,3.2332306,0.11419087,0.104297765
33,-286.38086,-170.63089,-1.285675,-1.2170868,-0.03895985,-0.036881417
36,-291.81683,-156.88852,-5.435974,13.742371,-0.15099928,0.38173252
31,-301.3042,-150.97697,-9.487366,5.911545,-0.30604404,0.19069499
33,-309.7535,-165.88828,-8.44931,-14.911301,-0.2560397,-0.4518576
35,-339.46863,-177.94658,-29.715118,-12.058304,-0.8490034,-0.34452295
32,-319.62964,-189.26558,19.83899,-11.319,0.6199684,-0.35371876
33,-334.9545,-186.35739,-15.32486,2.9081879,-0.46438968,0.088126905
35,-352.39722,-179.40587,-17.442719,6.951523,-0.49836338,0.19861494
32,-367.15536,-227.01245,-14.758148,-47.606583,-0.46119213,-1.4877057
32,-377.48547,-233.62268,-10.330109,-6.6102295,-0.3228159,-0.20656967
36,-384.6435,-253.60881,-7.15802,-19.98613,-0.19883388,-0.5551703
33,-385.1666,-249.37357,-0.5231018,4.2352448,-0.01585157,0.12834075
37,-418.75385,-261.41772,-33.58725,-12.044159,-0.9077635,-0.3255178
63,-445.77817,-272.72272,-27.024323,-11.304993,-0.4289575,-0.17944433
37,-460.42114,-283.2412,-14.642975,-10.518494,-0.39575607,-0.2842836
30,-468.89905,-285.81702,-8.477905,-2.5758057,-0.28259686,-0.085860185
