delta_t,x,y,delta_x,delta_y,speed_x,speed_y
35,-594.3079,-1548.3611,21.174133,-8.470093,0.6049752,-0.24200265
32,-591.7042,-1578.7134,2.6036987,-30.352295,0.081365585,-0.9485092
33,-650.36145,-1594.4973,-58.657227,-15.783936,-1.7774917,-0.47830108
35,-679.64276,-1559.6716,-29.281311,34.825684,-0.8366089,0.99501956
32,-705.0328,-1564.3972,-25.390015,-4.725586,-0.79343796,-0.14767456
33,-918.2537,-1590.5996,-213.22095,-26.202393,-6.461241,-0.7940119
35,-892.1937,-1551.8688,26.059998,38.730835,0.7445714,1.1065953
32,-916.71423,-1577.9214,-24.520508,-26.052612,-0.76626587,-0.81414413
33,-965.1616,-1591.8755,-48.447388,-13.954102,-1.4681027,-0.42285156
35,-942.58673,-1560.3701,22.57489,31.505371,0.6449969,0.90015346
33,-1468.3071,-1010.2601,-525.7204,550.11005,-15.930922,16.670002
31,-1213.5039,-1159.0209,254.80322,-148.7608,8.219459,-4.7987356
38,-1234.7317,-1173.6187,-21.227783,-14.597778,-0.5586259,-0.38415205
30,-1241.328,-1193.1906,-6.5963135,-19.5719,-0.21987711,-0.6523966
32,-1270.773,-1208.896,-29.444946,-15.705444,-0.9201546,-0.49079514
38,-1275.7395,-1236.6296,-4.9665527,-27.733643,-0.13069876,-0.7298327
30,-1259.6119,-1043.679,16.127563,192.95068,0.53758544,6.4316893
32,-1249.9836,-1133.1973,9.628296,-89.51831,0.30088425,-2.7974472
38,-1287.8645,-1153.9705,-37.88086,-20.773193,-0.99686474,-0.546663
30,-1428.8204,-1117.8158,-140.95593,36.154663,-4.698531,1.2051555
32,-1352.1207,-1201.5557,76.69971,-83.73987,2.3968658,-2.6168709
38,-1331.6206,-1262.9998,20.500122,-61.44409,0.5394769,-1.6169498
30,-1427.3838,-1266.7273,-95.76318,-3.727539,-3.192106,-0.1242513
32,-1346.4011,-1335.5082,80.982666,-68.78088,2.5307083,-2.1494026
38,-1294.5532,-1472.7833,51.8479,-137.27515,1.3644184,-3.6125038
30,-1284.4205,-1467.6982,10.13269,5.085083,0.33775634,0.16950276
32,-1204.0021,-1478.5847,80.41846,-10.886475,2.5130768,-0.34020233
38,-1178.6788,-1509.4767,25.323242,-30.891968,0.6664011,-0.8129465
30,-1154.3141,-1516.8042,24.364746,-7.3275146,0.8121582,-0.24425049
32,-1121.9188,-1520.3474,32.395264,-3.543213,1.012352,-0.1107254
38,-1116.4144,-1499.5289,5.5043945,20.818481,0.14485249,0.5478548
30,-1128.5297,-1394.0205,-12.115234,105.50842,-0.40384114,3.5169475
32,-1398.388,-1005.77246,-269.85828,388.24805,-8.433071,12.132751
38,-1377.2024,-1135.7367,21.185547,-129.96423,0.55751437,-3.4201114
31,-1393.8748,-1131.4337,-16.672363,4.3029785,-0.5378182,0.13880576
31,-1455.3945,-1238.1089,-61.519775,-106.67517,-1.9845089,-3.4411345
37,-1501.1262,-1287.5917,-45.73169,-49.482788,-1.2359916,-1.3373727
32,-1449.1831,-1166.3607,51.943115,121.23096,1.6232224,3.7884674
31,-1605.7222,-1117.9542,-156.53906,48.406494,-5.0496473,1.5614998
37,-1558.3993,-1097.4595,47.322876,20.494751,1.2789967,0.55391216
33,-1594.1542,-1157.9423,-35.754883,-60.482788,-1.0834813,-1.8328117
30,-1570.5273,-1142.3771,23.626831,15.565186,0.78756106,0.51883954
37,-1639.0975,-1377.8778,-68.57019,-235.50073,-1.8532484,-6.364885
31,-1580.1431,-1425.1987,58.954468,-47.320923,1.901757,-1.5264814
