delta_t,x,y,delta_x,delta_y,speed_x,speed_y
42,-540.4987,-30.025951,0.5507202,-9.831804,0.013112386,-0.23409058
58,-539.26245,-32.834797,1.2362671,-2.8088455,0.02131495,-0.04842837
36,-537.82965,-28.741821,1.4328003,4.0929756,0.039800007,0.11369377
31,-529.1346,-27.292484,8.695068,1.449337,0.28048608,0.046752807
33,-522.3872,-27.954819,6.7473755,-0.66233444,0.20446593,-0.020070741
37,-519.0619,-29.702602,3.3253174,-1.7477837,0.08987344,-0.047237396
31,-520.3627,-25.189861,-1.3007812,4.512741,-0.041960686,0.14557229
37,-533.0978,-17.521994,-12.735107,7.6678677,-0.3441921,0.20723967
32,-537.2306,-25.44731,-4.1328125,-7.925316,-0.12915039,-0.24766612
69,-519.601,-26.390146,17.629578,-0.94283676,0.25550112,-0.013664301
31,-513.4728,-22.202082,6.128235,4.1880646,0.19768499,0.13509886
32,-510.47253,-35.333073,3.0002441,-13.130991,0.09375763,-0.41034347
37,-504.66098,-23.622782,5.811554,11.710291,0.15706903,0.31649435
31,-508.7933,-16.326298,-4.132324,7.296484,-0.13330078,0.23537046
30,-497.90103,0.76569426,10.892273,17.091991,0.36307576,0.569733
39,-502.77713,4.8095903,-4.8760986,4.043896,-0.12502816,0.10368965
31,-524.7156,13.330877,-21.938446,8.521287,-0.7076918,0.27488023
30,-470.07938,17.284678,54.6362,3.9538002,1.8212067,0.13179334
39,-474.0349,16.519735,-3.955536,-0.76494217,-0.10142399,-0.019613901
31,-475.4035,31.061527,-1.3685913,14.541792,-0.044148106,0.46909007
31,-468.43585,42.99017,6.9676514,11.928642,0.22476295,0.38479492
39,-460.26868,48.350964,8.167175,5.360794,0.20941475,0.13745625
30,-449.4597,66.877266,10.8089905,18.526302,0.36029968,0.6175434
31,-432.33496,85.81066,17.124725,18.933395,0.5524105,0.61075467
39,-425.14676,111.04393,7.188202,25.233269,0.18431287,0.64700687
30,-423.1162,137.17818,2.030548,26.134247,0.06768493,0.87114155
32,-408.7874,138.14111,14.328796,0.9629364,0.4477749,0.030091763
38,-354.11475,106.81958,54.67267,-31.321533,1.4387544,-0.8242509
31,-342.95908,97.40524,11.15567,-9.414337,0.35986033,-0.3036883
69,-342.51248,112.2572,0.44659424,14.851959,0.0064723804,0.21524578
30,-343.70715,115.890785,-1.1946716,3.633583,-0.03982239,0.12111943
31,-335.05148,123.38242,8.65567,7.491638,0.27921516,0.24166575
44,-313.8717,112.66305,21.17978,-10.719376,0.48135862,-0.24362217
