delta_t,x,y,delta_x,delta_y,speed_x,speed_y
32,173.2281,-423.28546,-5.323166,-13.971954,-0.16634893,-0.43662357
33,166.5909,-445.80487,-6.637207,-22.51941,-0.20112748,-0.68240637
37,159.95702,-463.2808,-6.6338806,-17.475922,-0.17929406,-0.4723222
32,161.25853,-482.06927,1.3015137,-18.788483,0.040672302,-0.5871401
30,154.051,-498.16174,-7.207535,-16.092468,-0.24025115,-0.53641564
38,168.15645,-500.96725,14.1054535,-2.8055115,0.37119615,-0.07382925
32,159.01413,-493.53058,-9.142319,7.436676,-0.28569746,0.23239613
31,141.69707,-498.89157,-17.317062,-5.3609924,-0.5586149,-0.17293523
37,143.27008,-494.0877,1.5730133,4.8038635,0.042513873,0.12983415
34,125.779495,-514.7357,-17.490585,-20.64801,-0.514429,-0.60729444
64,105.81784,-487.5755,-19.961655,27.160217,-0.31190085,0.4243784
31,105.472275,-479.79297,-0.3455658,7.7825317,-0.011147284,0.2510494
34,103.44879,-462.15768,-2.0234833,17.635284,-0.059514213,0.51868486
36,94.11779,-465.37213,-9.331001,-3.214447,-0.2591945,-0.089290194
32,90.610825,-458.56207,-3.5069656,6.8100586,-0.109592676,0.21281433
31,84.24141,-454.82043,-6.3694153,3.7416382,-0.205465,0.120698005
36,83.71639,-443.79187,-0.5250168,11.028564,-0.0145838,0.306349
32,84.93036,-435.37097,1.2139664,8.420898,0.03793645,0.26315308
32,91.22564,-435.06006,6.2952805,0.3109131,0.19672751,0.009716034
36,86.12952,-433.1416,-5.0961227,1.918457,-0.14155896,0.05329047
32,97.90791,-422.28424,11.778397,10.857361,0.3680749,0.33929253
32,89.46983,-417.83154,-8.43808,4.4526978,-0.26369,0.1391468
36,90.374855,-426.599,0.90502167,-8.767456,0.02513949,-0.24354045
32,96.659355,-433.08087,6.2845,-6.4818726,0.19639063,-0.20255852
32,98.17942,-435.3668,1.5200653,-2.2859192,0.04750204,-0.071434975
36,123.12631,-418.5191,24.946892,16.847687,0.6929692,0.4679913
32,98.87735,-426.85748,-24.248962,-8.338379,-0.7577801,-0.26057434
32,141.91422,-422.8006,43.036865,4.056885,1.344902,0.12677765
36,152.01807,-377.59125,10.103851,45.20935,0.28066254,1.2558153
33,158.82211,-383.8286,6.8040466,-6.2373657,0.20618322,-0.18901108
30,164.2379,-387.4817,5.4157867,-3.6530762,0.18052623,-0.121769205
38,169.03613,-371.5803,4.798233,15.901398,0.1262693,0.41845784
32,169.44618,-373.82544,0.41004944,-2.2451477,0.012814045,-0.070160866
31,183.25854,-333.52472,13.812363,40.30072,0.4455601,1.3000232
36,168.65564,-323.7182,-14.602905,9.806519,-0.40563625,0.2724033
32,188.38814,-329.88928,19.732498,-6.1710815,0.61664057,-0.1928463
32,193.10732,-306.68945,4.7191772,23.19983,0.14747429,0.72499466
37,202.50229,-281.53873,9.394974,25.150726,0.2539182,0.67974937
31,166.22371,-285.25336,-36.27858,-3.7146301,-1.1702768,-0.11982678
37,189.74742,-280.8287,23.523712,4.424652,0.635776,0.11958519
31,165.3842,-282.3579,-24.36322,-1.5292053,-0.7859103,-0.049329203
31,167.9926,-280.6458,2.6083984,1.7120972,0.08414189,0.05522894
33,173.12769,-276.18225,5.135086,4.463562,0.15560867,0.13525945
36,176.34868,-266.3637,3.220993,9.8185425,0.089472026,0.2727373
32,180.86588,-248.75583,4.5171967,17.60788,0.1411624,0.55024624
33,216.40256,-222.96068,35.536682,25.79515,1.0768691,0.7816712
35,226.15063,-177.0578,9.748077,45.902878,0.2785165,1.3115108
32,229.90054,-167.7409,3.7499084,9.316895,0.11718464,0.29115295
33,191.63956,-159.2211,-38.260986,8.519806,-1.1594238,0.25817594
