delta_t,x,y,delta_x,delta_y,speed_x,speed_y
31,-351.21094,230.6895,-33.35898,2.844223,-1.076096,0.09174913
37,-341.32687,224.39975,9.884064,-6.289749,0.26713687,-0.16999322
31,-329.65466,228.5821,11.672211,4.182358,0.37652293,0.13491477
30,-353.3972,206.55328,-23.742523,-22.028824,-0.7914174,-0.7342941
39,-366.1672,167.80365,-12.77002,-38.749634,-0.3274364,-0.99358034
31,-400.94012,161.87465,-34.77292,-5.929001,-1.1217071,-0.19125809
37,-353.29132,151.55263,47.648804,-10.3220215,1.2878056,-0.27897355
32,-362.4804,151.1614,-9.189087,-0.3912201,-0.28715897,-0.012225628
31,-382.2992,131.55023,-19.818787,-19.611176,-0.6393157,-0.63261855
37,-380.9824,134.83676,1.316803,3.2865295,0.03558927,0.08882512
32,-378.44125,123.94636,2.5411377,-10.890404,0.07941055,-0.34032512
31,-338.68353,117.18982,39.75772,-6.7565384,1.2825072,-0.21795285
38,-246.51196,230.91214,92.17157,113.72232,2.4255676,2.9926927
31,-219.07892,200.66608,27.433044,-30.246063,0.8849369,-0.97567946
31,-221.61678,196.19516,-2.537857,-4.4709167,-0.081866354,-0.14422312
37,-239.75279,197.49559,-18.136017,1.3004303,-0.4901626,0.035146765
32,-223.11676,191.39964,16.636032,-6.0959473,0.519876,-0.19049835
30,-234.92264,199.61432,-11.805878,8.214676,-0.39352927,0.27382252
38,-230.41727,192.93619,4.505371,-6.678131,0.1185624,-0.17574029
32,-198.3554,223.33984,32.061874,30.403656,1.0019336,0.95011425
30,-82.58163,221.97845,115.773766,-1.3613892,3.8591256,-0.04537964
38,-105.15961,222.43082,-22.57798,0.45236206,-0.5941574,0.011904265
32,-122.47957,193.00082,-17.319962,-29.429993,-0.5412488,-0.9196873
30,-107.492165,192.86548,14.987404,-0.13534546,0.49958012,-0.004511515
38,31.644152,178.68393,139.13632,-14.181549,3.661482,-0.37319866
32,30.007738,169.08037,-1.6364136,-9.603561,-0.051137924,-0.3001113
30,28.129597,155.12222,-1.8781414,-13.958145,-0.06260471,-0.4652715
38,25.045292,146.41609,-3.0843048,-8.706131,-0.08116592,-0.2291087
32,19.124252,158.7109,-5.9210396,12.294815,-0.18503249,0.38421297
30,6.0423756,152.88602,-13.081877,-5.82489,-0.43606254,-0.19416301
38,7.131235,152.94083,1.0888596,0.05480957,0.0286542,0.0014423571
32,-4.267178,154.51192,-11.398413,1.5710907,-0.3562004,0.049096584
30,6.4016004,227.31328,10.668778,72.80136,0.35562596,2.426712
38,5.55836,227.65399,-0.84324026,0.3407135,-0.022190534,0.008966145
32,1.634244,222.7675,-3.9241161,-4.88649,-0.12262863,-0.15270281
30,-3.1701603,228.8402,-4.8044043,6.072693,-0.1601468,0.2024231
38,-14.217482,251.65663,-11.047321,22.816437,-0.29071897,0.6004326
32,-36.704063,265.49057,-22.486582,13.833939,-0.7027057,0.43231058
35,-42.241867,262.18964,-5.5378036,-3.3009338,-0.15822296,-0.09431239
32,-54.87055,274.08636,-12.628681,11.8967285,-0.3946463,0.37177277
32,-48.965683,264.67096,5.9048653,-9.415405,0.18452704,-0.2942314
31,-42.21733,259.2983,6.748352,-5.37265,0.21768877,-0.1733113
37,-26.921625,212.97893,15.295706,-46.31938,0.41339746,-1.2518752
32,-28.57824,210.91484,-1.6566143,-2.064087,-0.051769197,-0.064502716
33,-12.563347,205.97742,16.014893,-4.9374237,0.48529977,-0.1496189
36,-1.6946421,167.07455,10.868705,-38.902863,0.30190846,-1.0806351
32,12.430232,169.24812,14.124874,2.1735687,0.44140232,0.06792402
37,18.71201,170.66138,6.2817774,1.4132538,0.16977777,0.03819605
62,27.084557,159.7077,8.372547,-10.953674,0.13504109,-0.17667216
33,36.028503,166.46819,8.943947,6.760483,0.2710287,0.20486312
35,42.17123,163.61351,6.142727,-2.8546753,0.17550649,-0.081562154
32,51.594284,166.94688,9.423054,3.333374,0.29447043,0.10416794
38,86.265236,153.89491,34.67095,-13.051971,0.91239345,-0.34347293
63,109.34456,169.20706,23.079323,15.312149,0.36633846,0.24304998
32,110.53238,163.73578,1.1878204,-5.471283,0.03711939,-0.17097759
37,123.09771,152.7106,12.5653305,-11.025177,0.3396035,-0.29797775
30,131.41188,142.42238,8.314171,-10.288223,0.27713904,-0.34294078
33,135.83331,151.75945,4.4214325,9.337067,0.1339828,0.2829414
37,130.10947,147.00388,-5.7238464,-4.7555695,-0.15469855,-0.12852891
30,129.94783,140.53369,-0.16163635,-6.4701843,-0.0053878785,-0.2156728
33,132.28056,133.95502,2.3327332,-6.5786743,0.07068888,-0.19935377
35,130.8379,120.18814,-1.4426575,-13.766876,-0.041218784,-0.3933393
32,120.60074,127.52667,-10.237167,7.3385315,-0.31991148,0.22932911
33,111.87397,118.035034,-8.7267685,-9.491638,-0.26444754,-0.2876254
35,109.94554,107.79113,-1.9284286,-10.243904,-0.05509796,-0.29268298
32,99.38446,97.80704,-10.561081,-9.984093,-0.33003378,-0.3120029
33,102.38095,70.99519,2.9964905,-26.811844,0.090802744,-0.8124801
36,97.62161,78.36119,-4.7593384,7.3659973,-0.13220385,0.20461103
31,85.69643,78.58168,-11.925186,0.2204895,-0.38468343,0.0071125645
33,55.775578,55.016037,-29.920849,-23.565643,-0.9066924,-0.7141104
36,52.528046,48.615814,-3.247532,-6.400223,-0.090209216,-0.17778397
31,55.077938,59.018097,2.5498924,10.402283,0.082254596,0.33555752
33,69.37572,51.087296,14.297779,-7.9308014,0.43326604,-0.24032731
35,76.24949,28.458588,6.8737717,-22.628708,0.19639347,-0.6465345
32,52.511993,30.00174,-23.737495,1.5431519,-0.74179673,0.048223495
33,48.407715,31.54483,-4.1042786,1.5430908,-0.12437208,0.046760328
35,40.612034,29.371109,-7.795681,-2.1737213,-0.22273374,-0.062106322
32,37.37791,15.680283,-3.2341232,-13.690826,-0.10106635,-0.42783833
32,32.92206,5.092636,-4.4558525,-10.5876465,-0.13924539,-0.33086395
36,6.274682,-3.492447,-26.647377,-8.585083,-0.74020493,-0.23847453
33,-10.057751,-1.5179596,-16.332432,1.9744873,-0.49492216,0.05983295
37,-17.291924,-16.311203,-7.234173,-14.793243,-0.19551818,-0.39981738
63,-49.211197,-52.200577,-31.919273,-35.889374,-0.50665516,-0.5696726
37,-68.47158,-57.317856,-19.260384,-5.117279,-0.5205509,-0.13830484
30,-81.61854,-66.505936,-13.146957,-9.18808,-0.43823192,-0.30626932
33,-105.638054,-209.12903,-24.019516,-142.6231,-0.72786415,-4.321912
37,-109.81055,-213.80133,-4.172493,-4.6723022,-0.11277008,-0.12627845
30,-131.72537,-176.58582,-21.914825,37.215515,-0.7304942,1.2405171
33,-154.40866,-178.99086,-22.683289,-2.4050446,-0.6873724,-0.07288014
31,-168.16264,-303.06433,-13.753983,-124.07347,-0.44367686,-4.00237
36,-206.85292,-318.86755,-38.690277,-15.803223,-1.0747299,-0.4389784
34,-260.17828,-270.28995,-53.325363,48.577606,-1.568393,1.4287531
31,-308.40228,-259.2611,-48.224,11.028839,-1.5556129,0.355769
35,-320.2072,-283.12238,-11.804932,-23.861267,-0.33728376,-0.6817505
33,-330.7598,-348.65717,-10.552582,-65.53479,-0.3197752,-1.9859028
31,-395.44656,-318.4965,-64.68677,30.160675,-2.08667,0.972925
36,-735.35,-467.96808,-339.9034,-149.47159,-9.441761,-4.1519885
33,-700.16516,-461.0614,35.184814,6.9066772,1.0662065,0.20929325
32,-733.3515,-484.6321,-33.18634,-23.57071,-1.0370731,-0.73658466
35,-716.2873,-486.38446,17.064209,-1.7523499,0.48754883,-0.050067138
